time;flow
102,844;7,091
102,862;7,09
102,88;7,088
102,898;7,087
102,916;7,086
102,934;7,085
102,952;7,084
102,97;7,083
102,988;7,083
103,006;7,082
103,024;7,082
103,042;7,081
103,06;7,081
103,078;7,081
103,096;7,081
103,114;7,081
103,132;7,081
103,15;7,082
103,168;7,082
103,186;7,083
103,204;7,084
103,222;7,085
103,24;7,086
103,258;7,087
103,276;7,089
103,294;7,09
103,312;7,092
103,33;7,094
103,348;7,096
103,366;7,099
103,384;7,101
103,402;7,104
103,42;7,107
103,438;7,11
103,456;7,113
103,474;7,117
103,492;7,121
103,51;7,124
103,528;7,128
103,546;7,133
103,564;7,137
103,582;7,141
103,6;7,146
103,618;7,151
103,636;7,156
103,654;7,161
103,672;7,166
103,69;7,171
103,708;7,176
103,726;7,182
103,744;7,187
103,762;7,193
103,78;7,199
103,798;7,205
103,816;7,21
103,834;7,216
103,852;7,222
103,87;7,229
103,888;7,235
103,906;7,241
103,924;7,247
103,942;7,254
103,96;7,26
103,978;7,266
103,996;7,273
104,014;7,279
104,032;7,285
104,05;7,292
104,068;7,298
104,086;7,305
104,104;7,311
104,122;7,318
104,14;7,324
104,158;7,331
104,176;7,337
104,194;7,343
104,212;7,349
104,23;7,356
104,248;7,362
104,266;7,368
104,284;7,374
104,302;7,38
104,32;7,386
104,338;7,392
104,356;7,398
104,374;7,404
104,392;7,409
104,41;7,415
104,428;7,42
104,446;7,425
104,464;7,431
104,482;7,436
104,5;7,441
104,518;7,446
104,536;7,45
104,554;7,455
104,572;7,459
104,59;7,464
104,608;7,468
104,626;7,472
104,644;7,476
104,662;7,48
104,68;7,483
104,698;7,487
104,716;7,49
104,734;7,494
104,752;7,497
104,77;7,5
104,788;7,503
104,806;7,506
104,824;7,509
104,842;7,512
104,86;7,515
104,878;7,517
104,896;7,52
104,914;7,522
104,932;7,525
104,95;7,527
104,968;7,529
104,986;7,532
105,004;7,534
105,022;7,536
105,04;7,538
105,058;7,54
105,076;7,542
105,094;7,544
105,112;7,546
105,13;7,547
105,148;7,549
105,166;7,551
105,184;7,553
105,202;7,554
105,22;7,556
105,238;7,558
105,256;7,559
105,274;7,561
105,292;7,562
105,31;7,564
105,328;7,565
105,346;7,567
105,364;7,569
105,382;7,57
105,4;7,572
105,418;7,573
105,436;7,575
105,454;7,576
105,472;7,578
105,49;7,58
105,508;7,581
105,526;7,583
105,544;7,585
105,562;7,586
105,58;7,588
105,598;7,59
105,616;7,592
105,634;7,593
105,652;7,595
105,67;7,597
105,688;7,599
105,706;7,601
105,724;7,603
105,742;7,606
105,76;7,608
105,778;7,61
105,796;7,612
105,814;7,615
105,832;7,617
105,85;7,619
105,868;7,622
105,886;7,624
105,904;7,627
105,922;7,629
105,94;7,631
105,958;7,634
105,976;7,637
105,994;7,639
106,012;7,642
106,03;7,644
106,048;7,647
106,066;7,649
106,084;7,652
106,102;7,655
106,12;7,657
106,138;7,66
106,156;7,663
106,174;7,665
106,192;7,668
106,21;7,671
106,228;7,673
106,246;7,676
106,264;7,679
106,282;7,681
106,3;7,684
106,318;7,686
106,336;7,689
106,354;7,692
106,372;7,694
106,39;7,697
106,408;7,699
106,426;7,702
106,444;7,704
106,462;7,706
106,48;7,709
106,498;7,711
106,516;7,714
106,534;7,716
106,552;7,718
106,57;7,72
106,588;7,723
106,606;7,725
106,624;7,727
106,642;7,729
106,66;7,731
106,678;7,733
106,696;7,735
106,714;7,737
106,732;7,739
106,75;7,74
106,768;7,742
106,786;7,744
106,804;7,745
106,822;7,747
106,84;7,748
106,858;7,75
106,876;7,751
106,894;7,752
106,912;7,754
106,93;7,755
106,948;7,756
106,966;7,757
106,984;7,759
107,002;7,76
107,02;7,761
107,038;7,762
107,056;7,763
107,074;7,764
107,092;7,766
107,11;7,767
107,128;7,768
107,146;7,769
107,164;7,77
107,182;7,772
107,2;7,773
107,218;7,774
107,236;7,775
107,254;7,777
107,272;7,778
107,29;7,78
107,308;7,781
107,326;7,783
107,344;7,784
107,362;7,786
107,38;7,788
107,398;7,789
107,416;7,791
107,434;7,793
107,452;7,795
107,47;7,797
107,488;7,8
107,506;7,802
107,524;7,804
107,542;7,807
107,56;7,81
107,578;7,812
107,596;7,815
107,614;7,818
107,632;7,821
107,65;7,824
107,668;7,828
107,686;7,831
107,704;7,835
107,722;7,839
107,74;7,843
107,758;7,847
107,776;7,851
107,794;7,855
107,812;7,86
107,83;7,864
107,848;7,869
107,866;7,874
107,884;7,88
107,902;7,885
107,92;7,891
107,938;7,897
107,956;7,903
107,974;7,909
107,992;7,915
108,01;7,922
108,028;7,928
108,046;7,935
108,064;7,942
108,082;7,949
108,1;7,957
108,118;7,964
108,136;7,971
108,154;7,979
108,172;7,987
108,19;7,995
108,208;8,003
108,226;8,011
108,244;8,019
108,262;8,027
108,28;8,036
108,298;8,044
108,316;8,053
108,334;8,061
108,352;8,07
108,37;8,078
108,388;8,087
108,406;8,096
108,424;8,105
108,442;8,113
108,46;8,122
108,478;8,131
108,496;8,14
108,514;8,149
108,532;8,158
108,55;8,166
108,568;8,175
108,586;8,184
108,604;8,193
108,622;8,201
108,64;8,21
108,658;8,219
108,676;8,227
108,694;8,236
108,712;8,244
108,73;8,253
108,748;8,261
108,766;8,269
108,784;8,277
108,802;8,285
108,82;8,293
108,838;8,301
108,856;8,309
108,874;8,317
108,892;8,324
108,91;8,331
108,928;8,339
108,946;8,346
108,964;8,352
108,982;8,359
109;8,366
109,018;8,372
109,036;8,378
109,054;8,385
109,072;8,39
109,09;8,396
109,108;8,402
109,126;8,407
109,144;8,412
109,162;8,417
109,18;8,422
109,198;8,427
109,216;8,431
109,234;8,436
109,252;8,44
109,27;8,444
109,288;8,448
109,306;8,451
109,324;8,455
109,342;8,459
109,36;8,462
109,378;8,465
109,396;8,468
109,414;8,471
109,432;8,474
109,45;8,477
109,468;8,479
109,486;8,482
109,504;8,484
109,522;8,487
109,54;8,489
109,558;8,491
109,576;8,493
109,594;8,495
109,612;8,497
109,63;8,499
109,648;8,5
109,666;8,502
109,684;8,504
109,702;8,505
109,72;8,507
109,738;8,508
109,756;8,509
109,774;8,511
109,792;8,512
109,81;8,513
109,828;8,514
109,846;8,515
109,864;8,516
109,882;8,517
109,9;8,518
109,918;8,519
109,936;8,52
109,954;8,521
109,972;8,522
109,99;8,523
110,008;8,524
110,026;8,525
110,044;8,526
110,062;8,527
110,08;8,528
110,098;8,529
110,116;8,529
110,134;8,53
110,152;8,531
110,17;8,532
110,188;8,533
110,206;8,534
110,224;8,536
110,242;8,537
110,26;8,538
110,278;8,539
110,296;8,54
110,314;8,541
110,332;8,543
110,35;8,544
110,368;8,545
110,386;8,547
110,404;8,548
110,422;8,549
110,44;8,551
110,458;8,552
110,476;8,554
110,494;8,555
110,512;8,557
110,53;8,558
110,548;8,56
110,566;8,561
110,584;8,563
110,602;8,564
110,62;8,566
110,638;8,567
110,656;8,569
110,674;8,571
110,692;8,572
110,71;8,574
110,728;8,576
110,746;8,577
110,764;8,579
110,782;8,581
110,8;8,582
110,818;8,584
110,836;8,586
110,854;8,587
110,872;8,589
110,89;8,591
110,908;8,593
110,926;8,594
110,944;8,596
110,962;8,598
110,98;8,6
110,998;8,601
111,016;8,603
111,034;8,605
111,052;8,607
111,07;8,608
111,088;8,61
111,106;8,612
111,124;8,614
111,142;8,615
111,16;8,617
111,178;8,619
111,196;8,62
111,214;8,622
111,232;8,624
111,25;8,626
111,268;8,627
111,286;8,629
111,304;8,631
111,322;8,632
111,34;8,634
111,358;8,636
111,376;8,637
111,394;8,639
111,412;8,64
111,43;8,642
111,448;8,643
111,466;8,645
111,484;8,647
111,502;8,648
111,52;8,65
111,538;8,651
111,556;8,652
111,574;8,654
111,592;8,655
111,61;8,657
111,628;8,658
111,646;8,659
111,664;8,661
111,682;8,662
111,7;8,663
111,718;8,664
111,736;8,666
111,754;8,667
111,772;8,668
111,79;8,669
111,808;8,67
111,826;8,671
111,844;8,672
111,862;8,673
111,88;8,674
111,898;8,675
111,916;8,676
111,934;8,677
111,952;8,678
111,97;8,678
111,988;8,679
112,006;8,68
112,024;8,68
112,042;8,681
112,06;8,681
112,078;8,682
112,096;8,682
112,114;8,683
112,132;8,683
112,15;8,684
112,168;8,684
112,186;8,684
112,204;8,684
112,222;8,684
112,24;8,685
112,258;8,685
112,276;8,685
112,294;8,684
112,312;8,684
112,33;8,684
112,348;8,684
112,366;8,684
112,384;8,683
112,402;8,683
112,42;8,682
112,438;8,682
112,456;8,681
112,474;8,681
112,492;8,68
112,51;8,679
112,528;8,679
112,546;8,678
112,564;8,677
112,582;8,676
112,6;8,675
112,618;8,674
112,636;8,673
112,654;8,672
112,672;8,671
112,69;8,669
112,708;8,668
112,726;8,667
112,744;8,666
112,762;8,665
112,78;8,663
112,798;8,662
112,816;8,661
112,834;8,66
112,852;8,658
112,87;8,657
112,888;8,656
112,906;8,654
112,924;8,653
112,942;8,652
112,96;8,651
112,978;8,649
112,996;8,648
113,014;8,647
113,032;8,646
113,05;8,644
113,068;8,643
113,086;8,642
113,104;8,641
113,122;8,64
113,14;8,639
113,158;8,638
113,176;8,637
113,194;8,636
113,212;8,635
113,23;8,634
113,248;8,634
113,266;8,633
113,284;8,632
113,302;8,632
113,32;8,631
113,338;8,631
113,356;8,63
113,374;8,63
113,392;8,63
113,41;8,63
113,428;8,629
113,446;8,629
113,464;8,629
113,482;8,63
113,5;8,63
113,518;8,63
113,536;8,631
113,554;8,631
113,572;8,632
113,59;8,632
113,608;8,633
113,626;8,634
113,644;8,635
113,662;8,636
113,68;8,637
113,698;8,638
113,716;8,639
113,734;8,641
113,752;8,642
113,77;8,643
113,788;8,644
113,806;8,646
113,824;8,647
113,842;8,648
113,86;8,649
113,878;8,65
113,896;8,652
113,914;8,653
113,932;8,654
113,95;8,654
113,968;8,655
113,986;8,656
114,004;8,656
114,022;8,657
114,04;8,657
114,058;8,657
114,076;8,657
114,094;8,657
114,112;8,657
114,13;8,657
114,148;8,656
114,166;8,655
114,184;8,654
114,202;8,653
114,22;8,651
114,238;8,649
114,256;8,648
114,274;8,645
114,292;8,643
114,31;8,64
114,328;8,637
114,346;8,634
114,364;8,63
114,382;8,626
114,4;8,622
114,418;8,617
114,436;8,612
114,454;8,607
114,472;8,601
114,49;8,595
114,508;8,589
114,526;8,582
114,544;8,575
114,562;8,568
114,58;8,56
114,598;8,551
114,616;8,542
114,634;8,533
114,652;8,523
114,67;8,513
114,688;8,503
114,706;8,492
114,724;8,48
114,742;8,468
114,76;8,455
114,778;8,442
114,796;8,429
114,814;8,415
114,832;8,4
114,85;8,386
114,868;8,371
114,886;8,355
114,904;8,339
114,922;8,323
114,94;8,307
114,958;8,29
114,976;8,273
114,994;8,256
115,012;8,238
115,03;8,221
115,048;8,203
115,066;8,185
115,084;8,166
115,102;8,148
115,12;8,129
115,138;8,111
115,156;8,092
115,174;8,073
115,192;8,054
115,21;8,035
115,228;8,015
115,246;7,996
115,264;7,977
115,282;7,958
115,3;7,939
115,318;7,92
115,336;7,901
115,354;7,882
115,372;7,863
115,39;7,844
115,408;7,825
115,426;7,807
115,444;7,788
115,462;7,77
115,48;7,752
115,498;7,734
115,516;7,716
115,534;7,699
115,552;7,682
115,57;7,665
115,588;7,648
115,606;7,632
115,624;7,616
115,642;7,6
115,66;7,585
115,678;7,57
115,696;7,555
115,714;7,541
115,732;7,527
115,75;7,514
115,768;7,501
115,786;7,488
115,804;7,476
115,822;7,465
115,84;7,454
115,858;7,444
115,876;7,434
115,894;7,424
115,912;7,415
115,93;7,407
115,948;7,399
115,966;7,392
115,984;7,385
116,002;7,378
116,02;7,372
116,038;7,366
116,056;7,361
116,074;7,356
116,092;7,352
116,11;7,348
116,128;7,344
116,146;7,341
116,164;7,338
116,182;7,336
116,2;7,334
116,218;7,332
116,236;7,33
116,254;7,329
116,272;7,328
116,29;7,327
116,308;7,327
116,326;7,326
116,344;7,326
116,362;7,327
116,38;7,327
116,398;7,328
116,416;7,329
116,434;7,33
116,452;7,331
116,47;7,333
116,488;7,334
116,506;7,336
116,524;7,338
116,542;7,34
116,56;7,342
116,578;7,345
116,596;7,347
116,614;7,349
116,632;7,352
116,65;7,354
116,668;7,357
116,686;7,36
116,704;7,362
116,722;7,365
116,74;7,368
116,758;7,37
116,776;7,373
116,794;7,376
116,812;7,378
116,83;7,381
116,848;7,383
116,866;7,386
116,884;7,388
116,902;7,39
116,92;7,393
116,938;7,395
116,956;7,397
116,974;7,398
116,992;7,4
117,01;7,401
117,028;7,403
117,046;7,404
117,064;7,405
117,082;7,406
117,1;7,406
117,118;7,407
117,136;7,407
117,154;7,408
117,172;7,408
117,19;7,408
117,208;7,407
117,226;7,407
117,244;7,407
117,262;7,406
117,28;7,405
117,298;7,404
117,316;7,403
117,334;7,402
117,352;7,4
117,37;7,399
117,388;7,397
117,406;7,395
117,424;7,393
117,442;7,391
117,46;7,389
117,478;7,386
117,496;7,383
117,514;7,381
117,532;7,378
117,55;7,375
117,568;7,371
117,586;7,368
117,604;7,364
117,622;7,361
117,64;7,357
117,658;7,353
117,676;7,349
117,694;7,344
117,712;7,34
117,73;7,335
117,748;7,331
117,766;7,326
117,784;7,321
117,802;7,316
117,82;7,31
117,838;7,305
117,856;7,299
117,874;7,293
117,892;7,287
117,91;7,281
117,928;7,275
117,946;7,269
117,964;7,262
117,982;7,255
118;7,248
118,018;7,241
118,036;7,234
118,054;7,227
118,072;7,22
118,09;7,212
118,108;7,204
118,126;7,196
118,144;7,188
118,162;7,18
118,18;7,172
118,198;7,163
118,216;7,155
118,234;7,146
118,252;7,137
118,27;7,128
118,288;7,119
118,306;7,109
118,324;7,1
118,342;7,09
118,36;7,08
118,378;7,07
118,396;7,06
118,414;7,05
118,432;7,039
118,45;7,029
118,468;7,018
118,486;7,007
118,504;6,996
118,522;6,985
118,54;6,974
118,558;6,962
118,576;6,951
118,594;6,939
118,612;6,927
118,63;6,915
118,648;6,903
118,666;6,89
118,684;6,878
118,702;6,865
118,72;6,852
118,738;6,839
118,756;6,826
118,774;6,813
118,792;6,8
118,81;6,786
118,828;6,772
118,846;6,759
118,864;6,745
118,882;6,73
118,9;6,716
118,918;6,702
118,936;6,687
118,954;6,672
118,972;6,657
118,99;6,642
119,008;6,627
119,026;6,612
119,044;6,596
119,062;6,581
119,08;6,565
119,098;6,549
119,116;6,533
119,134;6,517
119,152;6,5
119,17;6,484
119,188;6,467
119,206;6,45
119,224;6,433
119,242;6,416
119,26;6,399
119,278;6,382
119,296;6,364
119,314;6,346
119,332;6,329
119,35;6,311
119,368;6,293
119,386;6,274
119,404;6,256
119,422;6,238
119,44;6,22
119,458;6,201
119,476;6,183
119,494;6,164
119,512;6,145
119,53;6,127
119,548;6,108
119,566;6,089
119,584;6,07
119,602;6,052
119,62;6,033
119,638;6,014
119,656;5,995
119,674;5,976
119,692;5,958
119,71;5,939
119,728;5,92
119,746;5,902
119,764;5,883
119,782;5,864
119,8;5,846
119,818;5,828
119,836;5,809
119,854;5,791
119,872;5,773
119,89;5,755
119,908;5,737
119,926;5,719
119,944;5,701
119,962;5,683
119,98;5,666
119,998;5,649
120,016;5,631
120,034;5,614
120,052;5,597
120,07;5,581
120,088;5,564
120,106;5,548
120,124;5,532
120,142;5,516
120,16;5,5
120,178;5,484
120,196;5,469
120,214;5,454
120,232;5,439
120,25;5,424
120,268;5,41
120,286;5,396
120,304;5,382
120,322;5,368
120,34;5,355
120,358;5,342
120,376;5,329
120,394;5,316
120,412;5,304
120,43;5,292
120,448;5,28
120,466;5,269
120,484;5,258
120,502;5,247
120,52;5,236
120,538;5,225
120,556;5,215
120,574;5,205
120,592;5,195
120,61;5,185
120,628;5,175
120,646;5,166
120,664;5,156
120,682;5,147
120,7;5,138
120,718;5,128
120,736;5,119
120,754;5,11
120,772;5,101
120,79;5,092
120,808;5,084
120,826;5,075
120,844;5,066
120,862;5,057
120,88;5,048
120,898;5,039
120,916;5,03
120,934;5,021
120,952;5,012
120,97;5,003
120,988;4,994
121,006;4,984
121,024;4,975
121,042;4,965
121,06;4,956
121,078;4,946
121,096;4,936
121,114;4,926
121,132;4,915
121,15;4,905
121,168;4,894
121,186;4,883
121,204;4,872
121,222;4,861
121,24;4,849
121,258;4,837
121,276;4,825
121,294;4,813
121,312;4,8
121,33;4,787
121,348;4,773
121,366;4,76
121,384;4,746
121,402;4,731
121,42;4,716
121,438;4,701
121,456;4,686
121,474;4,67
121,492;4,654
121,51;4,637
121,528;4,62
121,546;4,602
121,564;4,584
121,582;4,566
121,6;4,547
121,618;4,528
121,636;4,508
121,654;4,489
121,672;4,469
121,69;4,448
121,708;4,428
121,726;4,407
121,744;4,386
121,762;4,365
121,78;4,343
121,798;4,321
121,816;4,3
121,834;4,278
121,852;4,255
121,87;4,233
121,888;4,211
121,906;4,188
121,924;4,166
121,942;4,143
121,96;4,121
121,978;4,098
121,996;4,076
122,014;4,053
122,032;4,031
122,05;4,008
122,068;3,986
122,086;3,963
122,104;3,941
122,122;3,919
122,14;3,897
122,158;3,875
122,176;3,853
122,194;3,832
122,212;3,811
122,23;3,789
122,248;3,769
122,266;3,748
122,284;3,728
122,302;3,708
122,32;3,688
122,338;3,668
122,356;3,649
122,374;3,631
122,392;3,612
122,41;3,594
122,428;3,577
122,446;3,559
122,464;3,543
122,482;3,526
122,5;3,51
122,518;3,495
122,536;3,48
122,554;3,466
122,572;3,452
122,59;3,439
122,608;3,426
122,626;3,414
122,644;3,402
122,662;3,392
122,68;3,381
122,698;3,371
122,716;3,362
122,734;3,354
122,752;3,346
122,77;3,338
122,788;3,331
122,806;3,324
122,824;3,318
122,842;3,312
122,86;3,307
122,878;3,302
122,896;3,297
122,914;3,293
122,932;3,289
122,95;3,285
122,968;3,282
122,986;3,279
123,004;3,276
123,022;3,274
123,04;3,272
123,058;3,27
123,076;3,268
123,094;3,266
123,112;3,265
123,13;3,263
123,148;3,262
123,166;3,261
123,184;3,26
123,202;3,259
123,22;3,258
123,238;3,257
123,256;3,256
123,274;3,255
123,292;3,254
123,31;3,253
123,328;3,252
123,346;3,251
123,364;3,25
123,382;3,249
123,4;3,247
123,418;3,246
123,436;3,244
123,454;3,242
123,472;3,24
123,49;3,238
123,508;3,235
123,526;3,232
123,544;3,229
123,562;3,226
123,58;3,222
123,598;3,218
123,616;3,214
123,634;3,209
123,652;3,204
123,67;3,198
123,688;3,192
123,706;3,186
123,724;3,179
123,742;3,171
123,76;3,164
123,778;3,155
123,796;3,146
123,814;3,137
123,832;3,127
123,85;3,117
123,868;3,106
123,886;3,094
123,904;3,083
123,922;3,071
123,94;3,058
123,958;3,045
123,976;3,032
123,994;3,018
124,012;3,004
124,03;2,99
124,048;2,975
124,066;2,96
124,084;2,944
124,102;2,929
124,12;2,913
124,138;2,897
124,156;2,88
124,174;2,864
124,192;2,847
124,21;2,83
124,228;2,813
124,246;2,795
124,264;2,778
124,282;2,76
124,3;2,742
124,318;2,724
124,336;2,706
124,354;2,688
124,372;2,67
124,39;2,652
124,408;2,634
124,426;2,615
124,444;2,597
124,462;2,579
124,48;2,56
124,498;2,542
124,516;2,524
124,534;2,506
124,552;2,488
124,57;2,469
124,588;2,452
124,606;2,434
124,624;2,416
124,642;2,399
124,66;2,381
124,678;2,364
124,696;2,347
124,714;2,33
124,732;2,313
124,75;2,297
124,768;2,281
124,786;2,265
124,804;2,249
124,822;2,234
124,84;2,219
124,858;2,204
124,876;2,19
124,894;2,176
124,912;2,162
124,93;2,149
124,948;2,136
124,966;2,123
124,984;2,111
125,002;2,098
125,02;2,087
125,038;2,075
125,056;2,064
125,074;2,053
125,092;2,043
125,11;2,033
125,128;2,023
125,146;2,013
125,164;2,003
125,182;1,994
125,2;1,985
125,218;1,976
125,236;1,967
125,254;1,959
125,272;1,95
125,29;1,942
125,308;1,934
125,326;1,926
125,344;1,918
125,362;1,911
125,38;1,903
125,398;1,896
125,416;1,889
125,434;1,881
125,452;1,874
125,47;1,867
125,488;1,86
125,506;1,854
125,524;1,847
125,542;1,84
125,56;1,833
125,578;1,826
125,596;1,819
125,614;1,813
125,632;1,806
125,65;1,799
125,668;1,792
125,686;1,785
125,704;1,778
125,722;1,771
125,74;1,764
125,758;1,757
125,776;1,75
125,794;1,742
125,812;1,735
125,83;1,727
125,848;1,72
125,866;1,712
125,884;1,704
125,902;1,696
125,92;1,687
125,938;1,679
125,956;1,67
125,974;1,661
125,992;1,652
126,01;1,643
126,028;1,634
126,046;1,624
126,064;1,614
126,082;1,604
126,1;1,593
126,118;1,582
126,136;1,572
126,154;1,561
126,172;1,549
126,19;1,538
126,208;1,527
126,226;1,515
126,244;1,503
126,262;1,491
126,28;1,479
126,298;1,467
126,316;1,455
126,334;1,442
126,352;1,43
126,37;1,417
126,388;1,405
126,406;1,392
126,424;1,379
126,442;1,367
126,46;1,354
126,478;1,341
126,496;1,328
126,514;1,316
126,532;1,303
126,55;1,29
126,568;1,277
126,586;1,265
126,604;1,252
126,622;1,24
126,64;1,227
126,658;1,215
126,676;1,203
126,694;1,19
126,712;1,178
126,73;1,166
126,748;1,154
126,766;1,143
126,784;1,131
126,802;1,12
126,82;1,109
126,838;1,098
126,856;1,087
126,874;1,076
126,892;1,066
126,91;1,055
126,928;1,045
126,946;1,036
126,964;1,026
126,982;1,017
127;1,008
127,018;0,999
127,036;0,991
127,054;0,982
127,072;0,975
127,09;0,967
127,108;0,96
127,126;0,953
127,144;0,946
127,162;0,94
127,18;0,934
127,198;0,929
127,216;0,924
127,234;0,919
127,252;0,914
127,27;0,91
127,288;0,906
127,306;0,903
127,324;0,899
127,342;0,896
127,36;0,893
127,378;0,891
127,396;0,888
127,414;0,886
127,432;0,884
127,45;0,883
127,468;0,881
127,486;0,88
127,504;0,878
127,522;0,877
127,54;0,876
127,558;0,875
127,576;0,875
127,594;0,874
127,612;0,873
127,63;0,873
127,648;0,872
127,666;0,872
127,684;0,872
127,702;0,871
127,72;0,871
127,738;0,87
127,756;0,87
127,774;0,87
127,792;0,869
127,81;0,869
127,828;0,868
127,846;0,868
127,864;0,867
127,882;0,866
127,9;0,865
127,918;0,864
127,936;0,863
127,954;0,861
127,972;0,86
127,99;0,858
128,008;0,856
128,026;0,854
128,044;0,852
128,062;0,85
128,08;0,847
128,098;0,844
128,116;0,841
128,134;0,837
128,152;0,833
128,17;0,829
128,188;0,825
128,206;0,82
128,224;0,815
128,242;0,81
128,26;0,804
128,278;0,798
128,296;0,792
128,314;0,785
128,332;0,778
128,35;0,77
128,368;0,762
128,386;0,754
128,404;0,745
128,422;0,736
128,44;0,727
128,458;0,717
128,476;0,708
128,494;0,698
128,512;0,687
128,53;0,676
128,548;0,666
128,566;0,655
128,584;0,643
128,602;0,632
128,62;0,62
128,638;0,608
128,656;0,596
128,674;0,584
128,692;0,572
128,71;0,559
128,728;0,547
128,746;0,534
128,764;0,521
128,782;0,508
128,8;0,495
128,818;0,482
128,836;0,47
128,854;0,457
128,872;0,443
128,89;0,43
128,908;0,417
128,926;0,404
128,944;0,392
128,962;0,379
128,98;0,366
128,998;0,353
129,016;0,34
129,034;0,328
129,052;0,315
129,07;0,303
129,088;0,291
129,106;0,279
129,124;0,267
129,142;0,255
129,16;0,243
129,178;0,232
129,196;0,221
129,214;0,21
129,232;0,199
129,25;0,189
129,268;0,179
129,286;0,169
129,304;0,159
129,322;0,15
129,34;0,141
129,358;0,132
129,376;0,124
129,394;0,116
129,412;0,108
129,43;0,101
129,448;0,094
129,466;0,087
129,484;0,081
129,502;0,075
129,52;0,07
129,538;0,065
129,556;0,06
129,574;0,055
129,592;0,051
129,61;0,048
129,628;0,044
129,646;0,041
129,664;0,038
129,682;0,035
129,7;0,033
129,718;0,031
129,736;0,029
129,754;0,028
129,772;0,027
129,79;0,026
129,808;0,025
129,826;0,024
129,844;0,024
129,862;0,024
129,88;0,024
129,898;0,024
129,916;0,024
129,934;0,025
129,952;0,026
129,97;0,027
129,988;0,028
130,006;0,029
130,024;0,031
130,042;0,032
130,06;0,034
130,078;0,035
130,096;0,037
130,114;0,039
130,132;0,041
130,15;0,044
130,168;0,046
130,186;0,048
130,204;0,05
130,222;0,053
130,24;0,055
130,258;0,058
130,276;0,06
130,294;0,063
130,312;0,065
130,33;0,068
130,348;0,07
130,366;0,073
130,384;0,076
130,402;0,078
130,42;0,081
130,438;0,083
130,456;0,085
130,474;0,088
130,492;0,09
130,51;0,092
130,528;0,094
130,546;0,096
130,564;0,098
130,582;0,1
130,6;0,102
130,618;0,104
130,636;0,105
130,654;0,107
130,672;0,108
130,69;0,109
130,708;0,11
130,726;0,111
130,744;0,112
130,762;0,113
130,78;0,114
130,798;0,115
130,816;0,116
130,834;0,116
130,852;0,117
130,87;0,117
130,888;0,118
130,906;0,118
130,924;0,118
130,942;0,118
130,96;0,119
130,978;0,119
130,996;0,119
131,014;0,119
131,032;0,119
131,05;0,119
131,068;0,118
131,086;0,118
131,104;0,118
131,122;0,118
131,14;0,117
131,158;0,117
131,176;0,116
131,194;0,116
131,212;0,116
131,23;0,115
131,248;0,114
131,266;0,114
131,284;0,113
131,302;0,113
131,32;0,112
131,338;0,112
131,356;0,111
131,374;0,11
131,392;0,11
131,41;0,109
131,428;0,108
131,446;0,108
131,464;0,107
131,482;0,106
